"","D2d0","D2d1","D2d2","D2d4","D2d5","D2d6","D2d7","D2d8","D2d9","D2d10","D2d11","D2d12","D2d13","D2d14","D2d15","D2d16","D2d17","D2d18","D2d21","D2d26","D2d28","D2d30","D2d32","D2d35","D2d42","D2d49","D2d57","D2d65","D2d74","D2d81","D2d87"
"3-Hexen-1-ol, acetate",0,0.0905052806666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-Hexen-2-one",0,0,0,0,0,0,0,0,0,0,0.002734844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-Hexene",0,0,0,0,0,0,0.00396020556666667,0,0,0,0,0,0,0,0.003277854,0,0,0,0,0,0,0,0,0,0,0,0,0.00322342603333333,0,0,0
"3-Hydroxy-3-methyl-2-butanone",0,0,0,0,0,0.00171876163333333,0.00771286366666667,0,0.02746449335,0.0549466638666667,0.0230365996666667,0.0257160973666667,0.0217943885333333,0.0244737939333333,0.00344181903333333,0,0.0112553463333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-Methoxybut-1-ene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018814426,0.0122114612,0,0,0,0
"3-Methyl-2-(2-methyl-2-butenyl)-furan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445104955,0,0,0,0.0129195080333333,0,0.0127806327333333,0,0,0
"3-Methylcyclopentyl acetate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118556369,0,0,0.0027523405,0,0
"3-Methyloxirane-2-carboxylic acid",0,0,0,0,0,0,0,0,0.0700652023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-Nonanone",0,0,0,0,0,0,0,0.0051452363,0.00920898885,0.0116293712333333,0.00940475933333333,0.0061033379,0.0092221028,0.0203848386333333,0.0110404434666667,0.0158311553,0.0290103626666667,0.0230465503666667,0.0314587242333333,0.0152341084666667,0,0,0,0,0,0,0,0,0,0,0
"3-Octanol",0,0,0,0,0,0,0.00141427243333333,0.0034031116,0.0086906366,0.0119913185333333,0.008949416,0.00552819046666667,0.00718860166666667,0.0205398025666667,0.0134222939,0.0245503252,0.0437400403333333,0.0427085752333333,0.121879836066667,0.0447471242333333,0.0075656675,0.122306247833333,0.0076273554,0.00206417353333333,0,0.0043600846,0,0,0,0,0
"3-Octanone",0,0,0,0,0,0,0,0.0564244133,0,0,0,0,0.1147845295,0,0,0,0.700139266333333,0,0,0,0,0,0,0,0,0.0469038533666667,0,0,0,0.00635531066666667,0
"3-Octen-2-one",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010562633,0,0.0133362676666667,0,0,0,0,0,0,0.0120535981666667,0,0,0,0,0
"3-Octene",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00836299216666667,0,0,0,0
"3-Pentanol",0,0,0,0,0,0,0,0,0.01265392345,0,0,0,0,0,0,0.705742856533333,1.209267142,0.952790832733333,0,0,0,1.410401493,0.0966436524666667,0.0206534393333333,0,0.0121890515333333,0,0,0,0,0
"3-Pentanone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.213945171,0,0,1.0937232716,0,0,0,0,0,0,0,0,0,0.00967789453333333,0,0,0
"3-Pentanone, 2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197250021666667,0.0300813239666667,0,0,0,0,0,0,0,0,0,0,0,0
"3-Penten-1-ol, 2,2,4-trimethyl-",0,0,0,0,0,0,0,0.0013509192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-Penten-2-ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097848785,0,0,0.0181854871666667,0,0,0,0,0,0.00643258546666667,0,0,0,0,0,0,0
"3-Penten-2-one",0,0,0,0,0,0,0,0.0863972168,0,0,0.0680220773333333,0,0.0230570408666667,0,0,0,0.0527059646666667,0,0,0,0,0.0927795772333333,0,0,0,0,0,0,0,0,0
"3-Pentenoic acid, 4-methyl-",0,0,0,0,0,0,0,0,0,0.0073165458,0.00423222966666667,0.0058418382,0.0172926862666667,0.0768901930666667,0.0180965327666667,0.0347009987,0.049363794,0.0281482430666667,0.0265566409666667,0,0.00976568663333333,0.0511772277333333,0,0,0,0,0,0,0,0,0
"3-Trifluoroacetoxypentadecane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00362891303333333,0,0,0,0,0
"3-Undecanone",0,0,0,0,0,0,0,0,0,0,0,0,0.0125113224333333,0.0290104571333333,0.0169539674333333,0.0222180228333333,0.0228176943333333,0.0314727871666667,0.0448833161333333,0.0261904132,0,0.0967644189,0,0,0,0.00404316553333333,0,0,0,0,0
"3,3-Dimethyl-4-methylamino-butan-2-one",0,0,0,0,0,0,0,0.0865367761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,4-Diacetylfurazan",0,0,0,0,0,0.0285786825333333,0,0.2690967016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,4-dimethylfuran",0,0,0,0,0,0,0,0.0021439399,0,0.0038626382,0,0,0,0.00653231146666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3,5-Difluorobenzaldehyde",0,0,0,0,0,0,0,0.0022695575,0,0,0,0,0,0,0.0108612712,0,0,0,0,0.0518842713666667,0,0,0,0,0,0,0,0,0,0,0
"3,5-Difluorophenol",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044451746,0,0,0,0,0,0,0,0,0,0.0009589047,0,0.00375600293333333,0,0,0,0,0
"3,5-Dithiahexanol 5,5-dioxide",0,0,0.0498166031666667,0.00735080723333333,0,0,0,0.0078251605,0,0,0,0,0.0377644807666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00955900523333333,0.0105119985,0.01327984,0
"3,5-Octadien-2-one, (E,E)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552028643333333,0,0,0,0,0,0,0,0,0,0,0,0
"3,7-Dimethyl-2,3,3a,4,5,6-hexahydro-1-benzofuran #",0,0,0,0,0,0,0,0,0,0.0019749992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3',4'-Difluoroacetophenone",0,0,0,0,0,0,0,0.0028844677,0,0,0,0,0,0,0.00491169423333333,0,0,0,0,0,0,0,0,0.0041191122,0,0,0,0,0,0,0
"3(2H)-Thiophenone, dihydro-2-methyl-",0,0,0,0,0,0,0,0,0.0023765836,0.00839796916666667,0.007959345,0.00897089843333333,0.0175289022666667,0.0358739022333333,0.0135851933,0.0153747594,0.010016925,0.00849283866666667,0.00998409993333333,0,0,0,0,0,0,0,0,0,0,0,0
"3a,4,5,6,7,7a-Hexahydro-4,7-methanoindene",0,0,0,0,0,0,0,0.0020091687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Carene, (1S,3R,6R)-(-)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059339129,0,0,0,0,0
"4-Cyanocyclohexene",0,0,0,0,0,0,0,0,0.00529760075,0,0,0,0,0,0,0.0789081789666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Cyclopentene-1,3-dione",0,0,0,0,0,0.00135158923333333,0,0,0,0.0037192183,0,0,0,0,0,0.0064245079,0.006783608,0,0,0,0,0,0.00135403416666667,0.00172169656666667,0,0,0.0011219569,0,0,0,0.00143949166666667
"4-Ethyl-2-hexene",0,0,0,0.0209462326666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Ethylcyclohexanol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459838913333333,0,0,0,0,0,0,0,0,0,0,0,0
"4-Heptanone",0,0,0,0,0,0,0,0,0.01563203205,0,0,0.00845790303333333,0,0,0,0,0,0,0,0,0,0.0389092219333333,0,0,0,0,0,0,0,0,0
"4-Hexen-1-ol, acetate",0,0,0,0,0,0,0,0.0638568369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Hydroxy-3-hexanone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00344096116666667,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Isoquinolinol",0,0,0,0,0,0,0,0.0010971076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Methyl-2-tert-octylphenol",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118908579,0,0,0,0,0
"4-Methyl-5-hexen-2-ol",0,0,0,0,0,0,0,0,0,0,0,0,0,0.00696955396666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001466078,0
"4-Methylcyclohexanol acetate",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998495681333333,0,0,0,0,0,0,0,0,0
"4-Methylthiazole",0,0,0,0,0,0,0,0,0.00416889485,0,0.002706981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Nonanone",0.00597957833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106391159,0,0,0,0,0,0,0,0,0,0,0,0
"4-Nonenal",0.01571379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Penten-2-ol",0,0,0,0,0,0,0,1.5212667237,0,0,0,0,0.0729788247333333,0,0.0270520428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4-Pyridinone",0,0,0,0,0,0,0,0.0092216914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4,8,12-Tetradecatrienal, 5,9,13-trimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0077210052,0,0,0,0,0,0
"5-Ethylcyclopent-1-enecarboxaldehyde",0,0,0,0,0,0,0,0,0.00353456835,0.0078121789,0.00426386833333333,0.002797523,0.00378988146666667,0.00963760916666667,0.00387661646666667,0,0.010668857,0.0067968487,0.0134848624666667,0.0116299300333333,0.00455832353333333,0,0,0,0,0.0109654788666667,0,0,0,0,0
"5-Hepten-2-one",0,0,0,0,0,0,0,0,0.01754607175,0.0412736929,0,0,0.0256750160333333,0.0370333943,0.0138760161333333,0,0,0,0.0102663563,0,0,0,0,0,0,0,0,0,0,0,0
"5-Hepten-2-one, 6-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.0352959189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-Hepten-3-one, 5-methyl-",0,0,0,0,0,0,0,0,0.0147997419,0,0,0,0,0.0222031245666667,0.00916399473333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-Hydroxy-4-octanone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344621224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5-Oxotetrahydrofuran-2-carboxylic acid, ethyl ester",0,0,0,0,0,0,0,0.0027659629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5,9-Undecadien-2-one, 6,10-dimethyl-",0.044103795,0,0,0,0,0.00968980893333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0114005364666667,0,0,0,0,0,0.00369450926666667,0.0147526043666667,0,0,0,0.005377662,0.009619369
"9-Octadecenoic acid (Z)-, methyl ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132618472666667,0,0,0,0,0,0,0,0,0,0
"9-Oxabicyclo[6.1.0]nonane",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407632993333333,0,0,0,0,0
"Acetaldehyde",0,0,0.0417038229666667,0,0,0,0,0.1322263063,0,0,0,0,0,0,0.195233731433333,0,0,0.2705010715,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetaldehyde, hydroxy-",0,0,0,0,0,0,0,0.2683789768,0,0,0,0,0,0,0,0,0,0,0,0.167902697133333,0,0,0,0,0,0,0,0,0,0,0
"Acetamide, 2-(4-morpholyl)-N-(4,5,6,7-tetrahydro-2-cyano-benzothien-3-yl)-",0,0,0,0,0,0,0,0,0,0,0,0,0.0205603212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetamide, 2-fluoro-",0,0,0,0,0,0,0,0.1094865617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetamide, N-(2-methylpropyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107784466666667,0.0976977529666667,0.220911991366667,0.1116361713,0,0,0,0,0,0.0172718451333333,0,0,0,0,0
"Acetamide, N,N'-ethylenebis(N-nitro-",0,0,0,0,0,0,0,0.0182306612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetic acid",0,0,0,0,0,0.0565509828,0,0,0,0,0,0,0,0,0,0,0,0,1.1476202666,0,0,0,0,0,0,0,0,0,0,0,0
"Acetic acid, [(aminocarbonyl)amino]oxo-",0,0,0,0,0,0,0,0.0891863098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetic acid, 2-(methylaminoethyl) ester",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1184294884,0,0,0,0,0,0,0,0
"Acetic acid, butyl ester",0,0,0,0,0,0,0,0.0238906246,0.03895919705,0.119189125366667,0.113813373666667,0.0921240913,0.187553043633333,0.2625506226,0.0770481105666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetic acid, hexyl ester",0.019007153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetic acid, hydroxy-",0,0,0.0522232476,0.0601390697,0,0,0,1.5336691275,0,0,0,0,0.8780397982,1.5971238646,0.9293784166,0,0,0.3063322047,0.4054300707,0,0,3.098883993,0,0,0,0,0,0,0,0,0
"Acetic acid, hydroxy-, ethyl ester",0,0,0,0,0,0,0,0.3530936658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetic acid, methyl ester",0,0,0,0,0.297044260333333,0,0,0,0,0,0,0,0,0,0,0.9555722565,0,0.9737925138,1.16850890296667,0.683045082633333,0,0,0,0,0,0,0,0,0,0,0
"Acetic acid, pentyl ester",0,0,0,0,0,0,0,0.0082544163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetic acid, phenyl ester",0,0,0,0,0,0,0,0.0022435701,0.00487838755,0.00771247166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetic anhydride",0,0,0,0.636797319,0,0,0,0,2.49026477245,0,0,0,0,0.499749967233333,0,0,0,0,0,0,0,0,0,0.0214820849666667,0,0,0,0,0,0,0
"Acetoin",0.00784609766666667,0,0.0080670842,0,0,0,0.507493183666667,0.4398361551,1.33649215685,2.05233901053333,0.471660783,0.649141311533333,0.6901397091,2.09629497416667,0.328535766933333,0.2792682921,0.19954643,0.194124100733333,0.1361965803,0.0848079745,0.0138529997666667,0,0.0147867324333333,0,0,0,0,0,0,0,0
"Acetone",0,0,0,0,0,0,2.40429993853333,0,0,0,0,0,0,0,1.5424638041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetonitrile",0.0583761603333333,0,0,0,0,0,0,0.5295531602,0,0,0,0,0,0.167171293333333,0.1267650216,0,0,0,0,0,0,0,0,0,0,0,0.975617324233333,0,0,0,0
"Acetonitrile, (dimethylamino)-",0,0,0,0.00203984453333333,0.00405803633333333,0.337850891466667,0,0,0,0.331532144566667,0,0,0,0,0,0,0.117896501,0,0.0984295113333333,0,0,0,0.010512899,0.00835063796666667,0,0.00739472176666667,0,0,0,0,0
"Acetonitrile, hydroxy-",0,0,0,0,0,0,0,0.0938687387,0.508254736,0,0.284403851666667,0,0.331581195766667,0,0.3766105014,1.54221756476667,0.791094267,0,0,0,0,0,0,0,0,0.016187313,0.0111008593666667,0,0,0,0.0321311346666667
"Acetonitrile,2-(methylimino)",0,0,0,0,0,0,0,0,0.0254144176,0.0219736206333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetophenone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6390406898,0,0,0,0,0,0,0,0,0,0,0
"Aminomethanesulfonic acid",0,0,0,0.0140598095333333,0,0.0206565516666667,0,0.005864096,0,0.0490862087666667,0,0.102023882166667,0,0,0.0801490481333333,0,0.880012731333333,0,0,0,0,0,0,0,0,0,0,0,0.349607279133333,0,0
"Aniline",0,0,0,0,0,0,0,0,0.0068782721,0.0190208622333333,0,0,0,0.00770596213333333,0.00320270043333333,0,0,0,0,0,0,0,0.0080541858,0,0,0.0035961875,0,0,0,0,0
"Anisole",0,0,0,0,0,0,0,0.0099706983,0.0122495226,0,0,0,0,0,0.00693996396666667,0,0,0,0,0,0.0162122040333333,0.246450558366667,0.0175261512666667,0.0104674896,0,0,0,0,0,0,0
"Argon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461603,0
"Aziridine, 1-ethenyl-",0,0,0,0,0,0,0.0592739831666667,0.535205817,0.3379439129,0.159866468366667,0.101421890666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Azodicarbonamide",0,0,0,0,0,0,0,0,0,0,0,1.46857110106667,0,0,1.1418120859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzaldehyde",0,0,0,0,0,0,0,0.1602623797,0,0,0,0,0.1747543571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzaldehyde, 2-hydroxy-",0,0,0,0,0,0,0,0.002764941,0.0033549633,0,0,0,0.00260805716666667,0,0,0,0.00612382533333333,0,0.0036144235,0,0,0.0303061308666667,0,0,0,0.00209724053333333,0,0,0,0,0
"Benzaldehyde, 2-methyl-",0,0,0,0,0,0,0,0,0.0042980757,0,0,0,0.0028607347,0.00328632116666667,0,0,0.008459504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzaldehyde, 3-methyl-",0,0,0,0,0,0,0,0.0021682511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzamide, 3-methyl-N-methyl-N-propyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294672217066667,0,0,0,0,0,0,0,0,0
"Benzamide, N-(2-piperidinylmethyl)-2,5-bis(2,2,2-trifluoroethoxy)-",0,0,0,0,0,0,0,0.0219385082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzamide, N,N-dimethyl-",0,0,0,0,0,0,0,0.0049970908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, (1-butylheptyl)-",0,0,0,0,0,0,0,0,0,0,0.009168329,0,0.0029751056,0,0,0,0,0,0,0.0126472729,0,0,0,0,0,0,0,0,0,0,0
"Benzene, (1-butylhexyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260072076333333,0,0,0,0,0,0,0
"Benzene, (1-butylnonyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00927442863333333,0,0,0,0,0,0,0
"Benzene, (1-butyloctyl)-",0,0,0,0.00241111016666667,0,0,0,0.0099928731,0,0,0,0,0.0046731946,0,0,0,0,0,0,0.0122835553333333,0,0,0,0,0,0,0,0,0,0,0
"Benzene, (1-ethyldecyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009237683,0,0,0,0.00308792743333333,0,0,0.0198970489333333,0,0,0,0,0,0,0
"Benzene, (1-ethylnonyl)-",0,0,0,0,0,0,0,0,0,0,0.00317293166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00186371886666667,0,0,0,0
"Benzene, (1-methyldecyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276300085666667,0,0,0.00289047083333333,0,0,0,0
"Benzene, (1-methylethyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583105933333333
"Benzene, (1-pentylheptyl)-",0,0,0,0,0,0,0,0,0.0085521485,0,0,0,0,0,0,0,0,0.0136717170666667,0,0,0.00811338673333333,0,0,0,0,0,0,0,0,0,0
"Benzene, (1-pentyloctyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00824555866666667,0,0,0.0055189114,0,0,0.0088599303,0,0,0,0,0,0,0,0
"Benzene, (1-propylheptyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869782913333333,0,0,0,0,0,0,0
"Benzene, (1-propylnonyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525314756666667,0.0309164973666667,0.0114545801666667,0,0,0,0,0,0,0,0
"Benzene, [2,2,2-trifluoro-1-(trifluoromethyl)ethyl]-",0,0,0,0.00100635516666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1-chloro-2-methoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031128032,0,0,0,0,0
"Benzene, 1-chloro-4-(trifluoromethyl)-",0,0,0,0,0,0,0,0,0,0.00405134543333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166655193333333,0,0,0,0
"Benzene, 1-ethyl-3-methyl-",0,0,0,0,0,0,0,0.0100667563,0,0,0,0,0,0,0,0,0,0.0163322304333333,0,0,0,0.164240890666667,0,0,0,0,0,0,0.0061121246,0.00311813166666667,0
"Benzene, 1-ethyl-4-methyl-",0,0.00446133766666667,0,0,0,0,0,0.0056916045,0,0,0,0,0.0112714463,0.00858190436666667,0,0,0,0,0,0,0,0,0,0.00424304066666667,0,0,0,0,0,0,0
"Benzene, 1-fluoro-2-(trifluoromethyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0.00264827603333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1-methoxy-2-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0.0013779127,0,0,0,0,0,0.0019113187,0,0.0029569203,0,0,0,0,0.00197823996666667,0,0,0,0,0
"Benzene, 1-methoxy-4-methyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200043333333333,0.0467012146,0.0074147208,0.00183344573333333,0,0.0224859831333333,0,0,0,0,0
"Benzene, 1-methyl-3-(1-methylethyl)-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120567298666667,0,0,0,0,0
"Benzene, 1-methyl-3-propyl-",0,0,0,0,0,0,0,0.00226252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136029955,0,0,0,0,0,0,0,0,0
"Benzene, 1-propenyl-",0,0,0,0,0,0,0,0.0029374006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585800106666667,0,0,0,0,0
"benzene, 1,1'-(1-methylethylidene)bis[4-methyl-",0,0,0.00310877473333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1,2-dichloro-",0,0,0,0,0,0,0,0.0008971525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1,2-difluoro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169366623,0,0,0,0,0,0,0,0.003564747
"Benzene, 1,2-difluoro-4-(trifluoromethyl)-",0,0,0,0,0,0,0,0,0.03646227475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1,2-dimethoxy-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023492814,0,0,0,0,0
"Benzene, 1,2,3-trimethyl-",0,0,0,0.003303727,0,0,0.0049930337,0.0095316636,0,0.0177180675333333,0,0,0,0.0120971713666667,0,0,0,0,0,0.0154763952333333,0.0134821671,0,0,0.0086982935,0,0,0,0,0,0,0
"Benzene, 1,2,3,4-tetrafluoro-",0,0,0.0035751744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00550940123333333,0,0.0065190061,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1,2,4-trimethyl-",0,0,0,0,0,0,0,0,0.00480019895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1,2,4,5-tetrafluoro-3-(trifluoromethyl)-",0,0,0,0.0015421822,0,0,0,0,0,0,0,0,0,0,0.00195135053333333,0.00468260183333333,0,0,0,0,0,0,0,0.00252806576666667,0,0,0,0,0,0,0
"Benzene, 1,2,4,5-tetramethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350596963666667,0,0,0,0,0,0,0,0,0
"Benzene, 1,3-dichloro-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055050528,0,0.0307349307333333,0,0,0,0.0102370363666667,0,0.00166889406666667,0,0,0
"Benzene, 1,3-difluoro-",0.120067887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1,3,5-tri-tert-butyl-",0,0,0,0,0,0,0,0.0013195879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1,4-dichloro-",0,0,0,0,0,0,0,0.0010665782,0,0,0,0,0,0,0,0,0,0.00250811883333333,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 2-ethyl-1,4-dimethyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217305514666667,0,0,0,0,0,0,0,0,0
"Benzene, chloro-",0,0,0,0,0,0,0.0700939607333333,0.0399500559,0,0,0,0,0.0575929640333333,0,0.0624147554666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, fluoro-",0,0,0,0,0,0,0,0.0102417605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, heptyl-",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147514518333333,0,0,0,0,0
"Benzene, hexyl-",0,0,0,0,0,0,0,0.0016968256,0,0,0,0,0,0,0,0,0,0,0.00591126746666667,0,0,0,0,0,0,0,0,0,0,0,0
