"Name","foot1_SS2","foot1_SS3","foot1_SS4","foot1_SS5","foot1_SS6","foot2_SS2","foot2_SS3","foot2_SS4","foot2_SS5","foot2_SS6","foot3_SS5","foot3_SS6","foot4_SS5","foot4_SS6","foot5_SS2","foot5_SS3","foot5_SS4","foot5_SS5","foot5_SS6","foot6_SS5","foot6_SS6","foot7_SS5","foot7_SS6","foot8_SS4","foot8_SS5","foot8_SS6","foot9_SS4","foot9_SS5","foot9_SS6","Tissue1_SS2","Tissue1_SS3","Tissue1_SS4","Tissue1_SS5","Tissue1_SS6","Tissue2_SS2","Tissue2_SS3","Tissue2_SS4","Tissue2_SS5","Tissue2_SS6","Tissue3_SS5","Tissue3_SS6","Bone1SS2","Bone1SS3","Bone1SS4","Bone1SS5","Bone1SS6","Bone2SS2","Bone2SS3","Bone2SS4","Bone2SS5","Bone2SS6","Bone3SS5","Bone3SS6","Bone4SS4","Bone4SS5","Bone4SS6","Bone5SS4","Bone5SS5","Bone5SS6","Bone6SS5","Bone6SS6","Bone7SS5","Bone7SS6","Blood1SS2","Blood1SS3","Blood1SS4","Blood1SS5","Blood1SS6","Blood2SS2","Blood2SS3","Blood2SS4","Blood2SS5","Blood2SS6","Blood3SS5","Blood3SS6","Teeth1SS2","Teeth1SS3","Teeth1SS4","FootB_SS3","FootB_SS4","FootB_SS6","FootB_SS6Indoor","FootR_SS3","FootR_SS4","FootR_SS6","FootS_SS3"
"1H-1,2,4-Triazole",0,0.048758279,0,0.194441009266667,0.0682770273,0.11952496535,0.0386918586,0,0.0720734783333333,0.1165467547,0,0,0.01364692075,0,0,0,0,0,0.03250506815,0,0,0,0,0,0,0,0,0.0504811592666667,0,0.0656262588,0.0515178386666667,0.0141659514,0,0,0,0,0,0.0330067033666667,0.091248465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333949703333333,0,0,0,0,0.06816674855,0,0.0266755124666667,0,0,0,0,0,0,0,0,0,0.0256958544,0,0,0,0,0,0,0,0,0,0
"2,2-Dimethoxybutane",0,0.0187873976666667,0,0,0,0,0.0138366285666667,0,0,0,0,0,0,0,0,0.0142187063666667,0,0.017191554,0,0,0,0,0,0,0,0,0,0.0396673200666667,0,0,0.0294520305,0,0,0,0.0730398226,0.021884218,0,0.00977934963333333,0,0,0,0.0048878665,0.0113075296,0,0,0,0,0,0,0.0121491509666667,0,0,0,0,0,0,0,0.0403667424666667,0,0.0697336083666667,0,0,0,0,0.0094648175,0,0.0313377339,0,0.0195419955,0.02499792135,0,0,0,0,0,0.0920508182,0,0,0,0,0,0,0,0,0,0
"1-Bromo-3-butene-2-ol",0,0.148291276333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclopentane, 1-ethyl-2-methyl-, cis-",0,0.089654644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148107212333333,0,0,0.0168517915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06373215935,0,0,0,0,0,0,0,0,0,0
"Furan, 2-propyl-",0,0.00662793066666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0016989323,0,0,0,0,0,0,0,0,0,0,0,0.0011691339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219487555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0072700822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Acetonitrile, (dimethylamino)-",0,0.0572371286666667,0,0,0,0,0.0338307793,0,0.00398891633333333,0.1529342869,0,0.00313971833333333,0,0,0,0,0,0,0,0,0.003059814,0,0,0,0,0,0,0,0,0.0013835272,0.0237365547666667,0,0,0,0.003551526,0.0110490623333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108639706333333,0,0,0,0,0,0,0,0,0.00077893945,0.00265328495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00080671925,0,0.046377875
"N-Nitrosodimethylamine",0,0.00621669966666667,0,0.00335116096666667,0.00157330615,0,0.0015892963,0,0.011745832,0.01813981795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292437466666667,0,0.007380953,0,0,0.0018820995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00968442096666667,0,0,0,0,0,0,0,0,0,0.00087894215,0,0,0.0080962235,0,0.00234753266666667,0,0,0,0,0,0,0,0,0,0,0
"Methallyl cyanide",0,0.007880911,0,0,0,0.1305839191,0.0595826623666667,0,0,0.0215252757,0,0,0,0,0,0,0,0,0.0086747014,0,0,0,0,0,0.0130999894333333,0,0,0.0175273904,0,0.0091123412,0,0,0,0,0,0,0,0.00606651416666667,0.012428779,0,0,0,0,0,0,0,0.00282423905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174217228,0,0,0,0,0,0.008838563,0.00987790843333333,0,0,0,0,0.0102445737,0,0,0,0,0,0,0,0,0,0
"Pyrrole",0,0.0348922343333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163128406666667,0,0.0440214083333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0174236360333333,0,0,0,0,0.022110557,0,0,0,0,0,0,0.0134194547,0,0,0,0,0.00845345166666667,0,0,0,0,0,0,0,0,0,0,0,0.239405430066667,0,0,0,0,0.0047156275,0,0,0,0,0.03746137065,0,0,0,0,0,0,0.00626911766666667,0,0,0,0,0,0,0,0,0
"2,4-Dimethyl-1-heptene",0,0.263744707,0,0,0,0,0,0,0,0,0,0,0,0,0.0044509936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522892278666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyridine, 2-methyl-",0,0.032017501,0.0181531654666667,0.0342061727666667,0.0780450719,0.06750992475,0.0533946218666667,0,0.110711842,0.15043667155,0,0.0893401763333333,0.02400857685,0.151725598666667,0.0068241568,0.0236213960666667,0,0.0158465353333333,0.0929560142,0.0598675137333333,0.029880712,0.0341995818,0,0,0.0277474689,0.0759621775,0.0112217793666667,0.0291694928333333,0.104405686333333,0.0145147558,0.0448354504,0.0322684884333333,0.0166425337,0.044389635,0,0.0405535253333333,0.0117229680666667,0.0274385164333333,0.1234997885,0.0121292563333333,0.0300276203333333,0.0028758471,0,0.00100158705,0.010691928,0,0,0.00466197033333333,0,0,0.01320020025,0,0,0,0.00439904453333333,0.017436504,0.0062523821,0.0487371759333333,0.06912732,0.0855479098,0,0.0171255998666667,0.019266205,0.0268423942,0.0068644615,0,0.00480048303333333,0.03207788395,0.00633897805,0.06041621185,0,0.0137092393,0,0,0.012864297,0.004546244,0,0,0,0,0,0,0,0,0,0.00887673866666667
"Cyclohexane, 1,2,3-trimethyl-",0,0.0426521046666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01132918955,0,0,0,0,0,0,0,0,0,0,0.0096350483,0,0,0,0,0,0,0,0,0,0.00669851703333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003377228,0,0,0.0213813785,0,0,0,0.00540597285,0.0309332883,0,0.0051528251,0.0066521955,0,0,0,0,0,0,0,0,0,0,0,0,0
"Octane, 2,2-dimethyl-",0,0.163449724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665129755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2,6-Lutidine",0,0.229403416666667,0.0946208525333333,0.287113732766667,0.8345174375,0,0.919990482633333,0.0609856788333333,0.942501026333333,1.51019996985,0.29491679975,0.303964965666667,0.5387675954,1.99716001233333,0.0065900753,0.0933572563666667,0.0074084344,0.0938037906666667,0.81453347925,0.336564080166667,0.2364144505,0.576273703433333,0.187371955333333,0,0.504256164466667,0.4097712545,0.2648896717,0.772579550166667,1.074686086,0.11528639385,0.4841267978,0.102335672133333,0.577098147766667,0.721267005,0,0.391598705666667,0.247998305066667,0.237120076633333,0.8212727445,0.110300155266667,0.721652042333333,0.00191030455,0.0235037074666667,0.15067976155,0.0841970962,0.1345176765,0,0.007771162,0.0160798763,0,0.401002244,0.0083846494,0,0,0.0424642007,0.0719457335,0.0632479201,0.2842532343,0.627951526666667,1.3548170554,0.108753117333333,0.129716698766667,0.0526134443333333,0.4511177585,0.0195314475,0.3238571748,0.0328267584666667,0.07703313015,0.01101572215,0.50605084525,0.425397604833333,0.169926391833333,0.0618011895,0,0.044857815,0.0568650095,0,0,0,0,0,0,0,0,0,0
"1,2-Dipropylcyclopropene",0,0.0184670453333333,0,0,0,0,0,0.00750965833333333,0,0,0,0.190203707666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025951949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175177507333333,0,0,0,0,0,0,0,0,0
"1H-Pyrrole, 2-methyl-",0,0.033723583,0,0,0,0,0.0818593248666667,0,0,0,0,0,0,0,0,0.0163682923333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111447763333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617432265,0,0,0.0268604798,0,0,0,0,0,0,0,0.0082398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00891932495,0,0,0,0.0038588344,0,0
"Octane, 3,5-dimethyl-",0,0.177471129333333,0,0,0,0,0.1091516589,0,0,0,0,0,0,0,0,0.0915369219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156146906666667,0,0,0,0,0,0,0,0,0.1090776238,0,0,0,0,0.115031655333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039043087,0,0,0,0,0,0.08855924855,0,0,0,0,0,0.0097687814,0,0,0,0,0,0,0,0,0,0
"3-Hexene, 2,2-dimethyl-",0,0.0535626126666667,0,0,0.0390686549,0,0.0462015706333333,0,0.0443024933333333,0,0,0,0,0.068970497,0,0,0,0,0,0,0,0.0245232668666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014366421,0,0,0,0,0,0,0,0.0208460013,0,0,0,0,0,0.08914191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277801471666667,0,0,0,0,0,0,0,0,0
"Octane, 2,6-dimethyl-",0,0.268668539666667,0,0.0889101303666667,0.0796288786,0,0,0,0.0867869296666667,0,0.91507497455,0,0,0,0.0027571546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308224130333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939699484,0,0,0,0,0,0,0.0381666660333333,0,0,0,0,0,0.024166088,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, 2,5-dimethyl-",0,0.048262311,0.00889587916666667,0.0495874347666667,0.0229938412,0.05017607805,0.0645091244333333,0.0276636342666667,0.322194370666667,0.3659121282,0,0.115345328666667,0.00929871545,0.246530977666667,0,0,0.00687897243333333,0,0,0.0430838128666667,0.043117434,0.0289503013333333,0,0,0.0124304879666667,0.033555513,0.00661983323333333,0,0.129991875,0,0,0,0,0,0.0177200641,0.104837266666667,0,0.112354571666667,0.0915855585,0,0.008327817,0,0,0,0,0,0,0,0,0,0,0,0,0.00260264905,0,0,0,0,0,0.0509362184,0,0,0,0.02259612915,0,0.0462734675666667,0,0,0.041763057,0.18929193715,0.0438260263333333,0.0908692526333333,0.051016391,0,0.159846563666667,0,0,0,0,0,0,0,0,0.0033151572,0,0
"Heptane, 3-ethyl-2-methyl-",0,0.198572027666667,0,0,0.03740770145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960773956666667,0,0,0,0,0,0.0097355015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585920763333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cyclohexane, 1,2-diethyl-, cis-",0,0.0527633366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349510726666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Undecane, 2,6-dimethyl-",0,0.127312446333333,0,0,0,0.01376788685,0,0,0.576120210333333,0,0,0,0.04333872445,0,0,0,0,0,0,0,0,0,0,0,0,0.029455056,0,0,0,0,0,0,0,0,0.00683393755,0,0,0,0,0,0,0.00350004535,0,0,0.0317488362666667,0,0.0169023747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328875176,0,0,0,0,0,0,0,0,0,0
"Nonane, 2-methyl-",0,0.211047817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1770015672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01016453705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dimethyl trisulfide",0,0.0100950196666667,0.0012022696,0.0222925899333333,0.0055872462,0.093782014,0.181242869566667,0.114655891733333,0.377897109,0.5544788579,0,0.272089877,0.44794049675,1.49082508333333,0.0143700382,0.258464339633333,0.00324103023333333,0.0914965396666667,0.25516516125,0.0928367675666667,0.0230404425,0.0616498225666667,0.0548272243333333,0.01339218665,0.128384934466667,0.0973863485,0.0827343474666667,0.1564239714,0.146048465666667,0.188018996,0.759462322033333,0.0360608667666667,0.0008337831,0,0.00160514745,0.006452122,0.00215263486666667,0,0,0.00392459896666667,0.001961742,0,0.00275160806666667,0,0,0,0.02969995675,0.195795283666667,0.0037053451,0.121176998533333,0.0345763906,0,0.006212796,0.40991501265,0.217479565733333,0.6222390765,0.177559418133333,0.00356679116666667,0.00270642233333333,0,0,0,0,0,0,0.0014720497,0.001284631,0,0,0.06019632435,0.00715329583333333,0.0331538508333333,0.0546290485,0,0.003192545,0,0,0,0,0,0,0,0,0,0,0.01335993
"4(1H)-Pyrimidinone, 6-methyl-",0,0.00906110666666667,0,0,0,0,0,0,0,0,0.00449840425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419312075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01291525545,0,0,0,0,0,0,0,0,0,0,0,0.039290073,0,0,0,0,0,0,0,0,0,0
"Aniline",0,0.012196215,0,0,0,0.0058465414,0,0,0,0.02713965015,0,0,0.0049894026,0.0396447703333333,0,0.00262994823333333,0,0,0,0,0.004126524,0.0044204868,0.008605383,0,0,0.006576233,0.00170643696666667,0,0.00957202533333333,0,0,0,0,0.00798416333333333,0,0,0,0,0.00617985,0.0021307156,0.00558683433333333,0,0,0,0,0.0049521256,0,0,0,0.00653294236666667,0,0,0.00365304466666667,0,0,0,0,0,0,0.0207158635,0,0.00576933663333333,0,0,0,0.00113795816666667,0,0,0,0.0068424665,0,0,0,0,0,0.001710332,0.00431812753333333,0,0,0,0,0,0,0,0,0
"Naphthalene, decahydro-, trans-",0,0.0649225376666667,0,0,0,0,0,0,0.0926416006666667,0,0,0,0,0,0,0.0453847128333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054994767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01317289565,0,0,0,0,0,0,0,0,0,0
"3-Octene, 2,2-dimethyl-",0,0.0328634796666667,0,0,0,0,0,0,0.160073369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210941256666667,0,0,0,0,0,0,0.0229924329666667,0,0,0,0,0,0,0,0,0,0,0,0.00680693353333333,0,0,0,0,0,0,0,0,0.0040937747,0,0,0,0,0,0,0,0,0,0,0,0,0.0195192350666667,0,0,0,0,0,0,0,0,0
"Benzyl alcohol",0,0.200988679333333,0,0,0,0,0,0,0,0,0,0,0,0,0.0219212129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0051609495,0
"Fenchone",0,0.0190556226666667,0,0.0277263903,0,0,0,0,0,0,0,0.0743997096666667,0,0,0,0,0,0,0,0,0.2133508855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Undecane, 3-methyl-",0,0.100896284666667,0,0,0,0,0,0,0.482841996333333,0,0,0,1.2752998467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430893487,0,0,0,0,0.045197788,0,0,0,0,0,0,0.0487441317333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053801196,0,0,0,0,0.06470201925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nonane, 1-chloro-",0,0.010220733,0,0,0,0,0,0,0,0,0,0,0,0,0.002050558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00581395945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1,3-dimethoxy-",0,0.753628299333333,0.1075454315,0.936509009833333,0.2962794642,0,0,0,0.00270980366666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1H-Indene, 2,3-dihydro-1,4,7-trimethyl-",0,0.00596810566666667,0,0.00788278366666667,0,0,0.0079972657,0,0.00990526633333333,0.0138262197,0,0.0387602096666667,0.0541846019,0.100357808666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, 1-ethyl-2,4,5-trimethyl-",0,0.0187080496666667,0,0,0,0,0.0412316376,0,0.0891012323333333,0,0.05381538995,0,0.14880793865,0,0,0,0,0,0,0.0132040371,0,0,0.012067554,0,0.0066929851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107949214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01212303625,0,0,0,0,0,0,0,0,0,0
"Naphthalene, 1,2,3,4-tetrahydro-1,8-dimethyl-",0,0.013817581,0,0.0435508026333333,0,0,0.00645127616666667,0,0.050755543,0,0.0066517625,0.0379084356666667,0.04802665115,0.155452360666667,0,0.003954113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005178786,0,0,0,0,0.0163094006666667,0,0.00400964973333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053797459,0,0,0,0,0,0,0,0,0,0
"Methenamine",0,0.145037322333333,0.133763929033333,0.3465401294,0.65717688115,0,0.132553023966667,0.0917039312666667,0.442549387333333,0.2067122585,0.04688504785,0.448339599666667,0.1741881473,1.222404763,1.082531651,0.178753747366667,0,0.14928955,0.08336046195,0.288066455,0.1026103055,0.272874097266667,0,0,0.181581843966667,0.053405961,0,0.110539594666667,0.576643572333333,0,0.131076384266667,0.0519126730333333,0.277158411033333,0,0,0.322541074666667,0.4312134083,0.1650563504,0,0.219473668033333,0,0.49649581455,0.074341995,0.05785645285,0.143994723933333,0,0,0.0861302153333333,0.0720902077666667,0,0.148800365,0.0183409524,0.341455031333333,0.07479302945,0.0396381845666667,0,0.103781295966667,0.2672333465,0.231755324,1.50769238843333,0,0.1222748139,0,0,0,0.215844239066667,0.0831777513,0,0,0.20453908495,0.327910947633333,0.145057333833333,0,0,0,0,0,0.0213725073333333,0,0,0,0.0780773719666667,0,0,0,0
"Cyclohexane, [6-cyclopentyl-3-(3-cyclopentylpropyl)hexyl]-",0,0.0241791193333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Benzene, heptyl-",0,0.00830929966666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0007128558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098197955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00562105893333333,0,0,0,0,0,0,0,0,0
"Dotriacontane",0,4.10537780766667,0,0,0,0,0,0,0,0,0,0,0,0.826910117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1482444301,0,0.0402160344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034864966,0,0,0.495066269333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08699093995,0,0,0,0.0218875993333333,0,0,0,0,0,0,0,0.0277042963,0,0,0,0
"Naphthalene, 1,7-dimethyl-",0,0.0489723313333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026821529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1,1'-Biphenyl, 4-methyl-",0,0.0103638803333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00291629973333333,0,0,0.0007727834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01102657735,0,0,0,0,0,0,0,0,0,0
"Naphthalene, 2,3,6-trimethyl-",0,0.0112851123333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00406537835,0,0,0,0,0,0,0,0,0,0
"Benzene, (1-ethylnonyl)-",0,0.0256581576666667,0,0,0,0.0097447086,0,0.0019595533,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351960762666667,0,0,0.0117435320333333,0,0,0,0,0.01731279125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048665859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"benzene, 1,1'-(1-methylethylidene)bis[4-methyl-",0,0.0208138283333333,0,0,0,0,0.0104038122,0,0,0,0,0,0,0,0.0054814748,0.00657562286666667,0,0,0,0,0,0,0,0.00922913145,0,0,0,0,0,0.00310988695,0,0,0,0,0,0.00228568666666667,0,0,0,0,0,0,0.00443563533333333,0,0,0,0,0.00716863866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023274406,0,0,0,0,0,0,0.00708814463333333,0,0,0,0,0,0,0,0,0
"Sevoflurane",0,0,0.0106746714333333,0.00447846203333333,0,0.1623548431,0.0421329958,0.106880092933333,0.234107327333333,0.28498265225,0,0.0120630103333333,0.047273573,0.198545714333333,0,0,0,0,0,0.122960937233333,0.170769399,0.6642021534,0.287373854666667,0.8543356857,1.12519003606667,1.731362892,1.24687702773333,1.3361422212,1.55488925666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0306130599,0.762064313666667,0.11823356275,0,0.41102760985,0,0,0,0,0,0.5633237646,0.373544039,0.0288897853,0.0488997283666667,0.064329249,0.00265558523333333,0.0184881651333333,0.0121056783333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethyl formate",0,0,0.0246878766333333,0,0,0,0,0,0,0,0,0,0,0.0455699723333333,0.0503349692,0,0,0,0,0,0,0,0,0,0,0.0221565285,0,0,0,0,0,0,0,0.028206493,0,0.0117158413333333,0,0,0,0,0,0,0.0185075082666667,0,0,0.0087004281,0,0.0151721753333333,0,0.0367869598,0.0118367919,0,0,0.03252659605,0,0,0,0,0,0,0,0,0.274787758333333,0,0.0101025585,0,0.226496601433333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130086126666667
"Ethyl Acetate",0,0,0.136957757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501303621,0,0,0,0,0,0,0,0.0569207244,0,0.05433028005,0,0,0.197427235566667,0,0,0,0.0850555196,0,0,0.235913731933333,0,0.89425569965,0,0,0,0,0,0,0.63255985425,0,0,0,0,0,0,0,0,0,0,0,0,0.240557129533333,0,0,0,0,0.0511563117333333,0,0.0728338756666667,0,0,0,0,0,0,0,0,0,0,0.0744980845,0
"Cyclopentene, 1-methyl-",0,0,0.00541320266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116237696333333,0,0,0,0,0.00529646703333333,0,0,0.0120854525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174801906666667,0,0,0,0,0,0,0.008388484,0
