"Name","D1d0","D1d1","D1d2","D1d4","D1d5","D1d6","D1d7","D1d8","D1d9","D1d10","D1d11","D1d12","D1d13","D1d14","D1d15","D1d16","D1d17","D1d18","D1d21","D1d26","D1d28","D1d30","D1d32","D1d35","D1d42","D1d49","D1d56","D1d65","D1d74","D1d81","D1d87","D2d0","D2d1","D2d2","D2d4","D2d5","D2d6","D2d7","D2d8","D2d9","D2d10","D2d11","D2d12","D2d13","D2d14","D2d15","D2d16","D2d17","D2d18","D2d21","D2d26","D2d28","D2d30","D2d32","D2d35","D2d42","D2d49","D2d57","D2d65","D2d74","D2d81","D2d87","D3d0","D3d1","D3d2","D3d3","D3d4","D3d5","D3d7","D3d11","D3d14","D3d16","D3d19","D3d24","D3d32","D3d38","D4d0","D4d1","D4d3","D4d4","D4d7","D4d9","D4d12","D4d31","D6d0","D6d1","D6d2","D6d3","D6d4","D6d5","D6d6","D6d7","D6d8","D6d9","D6d10","D6d11","D6d13","D6d15","D6d17","D6d20","D6d22","D6d24","D6d27","D6d29","D6d45","D6d51","D6d59","D6d66","D6d73","D8d0","D8d1","D8d2","D8d3","D8d4","D8d5","D8d6","D8d9","D8d11","D8d13","D8d16","D8d18","D8d20","D8d24","D8d27","D8d31","D8d34","D8d39","D8d46","D8d53","D8d66","D8d72","D10d0","D10d1","D10d2","D10d3","D10d4","D10d6","D10d9","D10d11","D10d13","D10d16","D10d18","D10d20","D10d24","D10d27","D10d30","D10d34","D11d0","D11d1","D11d2","D11d3","D11d6","D11d8","D11d10","D11d14","D11d17","D11d20","D11d24","D11d27","D11d30"
"Ethanol, 2-ethoxy-",0,0,0,0,0,0.0181342439333333,0.119309855,0.0224762368,0,0.0461497313333333,0.0261388976666667,0,0,0,0.043256848,0,0,0,0,0,0,0,0,0,0,0.139969161933333,0,0,0,0,0,0,0,0,0,0,0.0437303727,0,0,0.05810041175,0,0,0,0.0132931964666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0523287467333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260570153333333,0,0,0,0.00533526626666667,0,0,0,0.00377335666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710774134333333,0,0,0,0,0,0,0.0213763298333333,0,0,0,0,0,0,0,0,0.0485784248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347666431333333,0,0,0,0.100136344366667,0,0.0262486302,0.00635779223333333,0,0,0,0,0,0,0,0,0,0.0082491126,0,0,0,0,0
"Thiazole",0,0,0,0,0,0.0145749809666667,0.021928485,0,0.016313446,0.0267191286666667,0.035844468,0.01853484,0.0285825882666667,0.0206660193333333,0.0787632856666667,0.0142348566666667,0.0193242233333333,0.00738581733333333,0.0108445136333333,0,0.0379829199333333,0,0,0,0,0.00829730703333333,0.0010875639,0,0,0,0,0,0,0,0,0,0.00279539456666667,0.0069745826,0,0.0117543642,0.0103774591666667,0.008309046,0.00623962876666667,0,0.00826865733333333,0.00203914806666667,0,0.00894610266666667,0.00397535883333333,0.00599179186666667,0,0,0.0458061747666667,0,0,0,0.0021172554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002663172,0.013838316,0.0019017175,0,0.00224165313333333,0.0103240864333333,0,0.00159425846666667,0,0.0008718981,0,0,0,0,0,0,0,0,0,0,0,0.007531068,0.00310304226666667,0.00318384336666667,0,0,0,0,0,0.00134164456666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033779194,0,0.0112975940333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-methyl-, ethyl ester",0,0,0,0,0,0.0762422978,0.1582594,0.1145423437,0.2836387365,0.318560891,0.353948875333333,0.374714964333333,0.5693942216,0.613146151666667,1.61761909,0.460195815333333,0.366150934,0.243992821666667,0.1236889333,0.0409172222666667,0.283605178133333,0.0100302751,0,0,0,0.106323459,0,0,0,0,0,0,0,0,0,0,0.00661233826666667,0.0374198838666667,0.0777046372,0.1134736743,0.245630648733333,0.168640922,0.0744116356666667,0.0840700445333333,0.182814662833333,0.0369292517333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189754146666667,0.0132910448333333,0.0171544999666667,0.0482889619333333,0.1306337115,0.0697452723333333,0.120055038133333,0.0656544147,0,0,0,0,0,0,0,0,0,0,0,0,0.0880112072333333,0.0483744591,0.0384255296666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-Butenal, 2-methyl-",0,0,0,0,0,0.0024923606,0,0.0044301911,0.0285342145,0.039426799,0.025633951,0,0,0.0542297733333333,0,0,0.066719067,0.031426969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237758889,0,0.0187449660666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195469003333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026962842,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005738332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00214379626666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-Buten-1-ol, 3-methyl-",0,0,0,0,0,0.0244594573666667,0.0576438,0.0423053846,0.0930667955,0.136170988333333,0.165562106333333,0.154622498333333,0.205089010633333,0.165960466333333,0.514252504666667,0.106600330333333,0.106201801,0.0637366246666667,0.0579491903666667,0.0139588420666667,0.0666024024,0.0137255524333333,0,0.00491062433333333,0,0.0401730773666667,0,0,0,0,0,0,0,0,0,0,0.0087121208,0.0297218011333333,0.0623148382,0.09629215495,0.1566354294,0.123153216333333,0.0744332478,0.0614821422333333,0.1249054972,0.075308133,0.0946053552,0.136760286666667,0.0917780789,0.0604657788,0.0187702409666667,0.00346480893333333,0.0697651146666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01747268,0.037747745,0.0355046395333333,0.0381162637,0.0486930131666667,0.1182744383,0.0615246933333333,0.0559571009333333,0.0366758710333333,0.0108885919666667,0,0.00667900793333333,0,0,0,0,0,0,0,0.00362604866666667,0.00605884563333333,0.1120064545,0.0435166186333333,0.0442384475666667,0.0410562605333333,0.0250094491333333,0.0674400154333333,0.00423312976666667,0.0135487786333333,0.0148161326666667,0.0144147199,0.050060937,0.00713588246666667,0.0281044691666667,0.00392013806666667,0.0046255127,0,0,0,0,0,0,0,0,0.00661925456666667,0.0140014193333333,0.0275298013666667,0.0145618277666667,0.00316946466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethanol, 2-(vinyloxy)-",0,0,0,0,0,0.00995482673333333,0.0438209725,0.0106758358333333,0,1.01204852966667,0,0,0,0,0,0,0,0.0101915086666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181316702666667,0.0215966000666667,0.1238963886,0,0.6902838277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142022188666667,0,0,0,0,0,0,0,0.00656869675,0,0,0,0,0.0096810839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methane, isothiocyanato-",0,0,0,0,0,0.0258703373666667,0,0,0.3418546885,0.243044247,0,0.284183157333333,0,0,0,0,0,0,0.0365344433,0,0,0,0,0.00434871343333333,0,0,0.0045730925,0,0,0,0,0,0,0,0,0,0.0173031097,0,0,0.28734063805,0.323269041966667,0,0.0671340069666667,0,0,0,0,0,0,0.0283973308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156017893333333,0.00964767866666667,0.0195651354,0,0,0.0294697546666667,0.0388741333333333,0,0,0.00393190903333333,0,0.00597701603333333,0.00988194923333333,0,0,0,0,0.001166806,0,0.0107268243333333,0.0326417543,0,0,0.0112372247,0,0,0.0100402460666667,0,0.00239994316666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137507686666667,0,0.0341231384666667,0.081969128,0.117716593233333,0,0.00499133936666667,0.00125567733333333,0,0,0,0,0,0,0,0,0,0.00110849936666667,0,0,0,0,0
"1-Octene",0,0,0,0,0,0.0156166099333333,0,0,0,0,0,0,0,0,0,0.0272262343333333,0,0.0482941036666667,0,0.0336800689,0.470232755166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952880646333333,0.0295426663333333,0,0.0413084873,0,0.0222398938333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540118344,0,0,0.0513824866666667,0,0,0,0,0,0.0418918586666667,0,0,0,0,0,0,0,0,0,0,0,0.0269647639666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238040955,0,0,0,0.0470824236666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0720407387,0,0,0,0,0,0,0,0,0,0
"1,3-Diazine",0,0,0,0,0,0.0205061495333333,0.2017529,0,0.4844937355,0.399099247666667,0.353889357666667,0.208490612,0.388791961,0.308789082333333,1.21437101433333,0.112862333666667,0.115951507,0,0.0088546355,0,0,0,0,0,0,0.0153385462666667,0,0,0,0,0,0,0,0,0,0,0.00800272833333333,0.0306869702666667,0,0.06927281695,0.0630081869333333,0.033836583,0.0164402838,0.011403974,0.0132286700333333,0.00599764466666667,0,0.0245129083333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018938884,0.0258529056666667,0,0.0149414320666667,0.0317526888333333,0.113617105633333,0,0,0,0.0024871574,0,0,0,0,0,0,0,0,0,0,0,0.0613059969666667,0.0208889011,0.0137077737333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00792215773333333,0.0129288013666667,0.0454833085,0.0082144202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3-Hydroxy-3-methyl-2-butanone",0,0,0,0,0,0.0028044399,0.004113106,0,0,0,0,0,0,0,0,0,0,0.00932934033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171876163333333,0.00771286366666667,0,0.02746449335,0.0549466638666667,0.0230365996666667,0.0257160973666667,0.0217943885333333,0.0244737939333333,0.00344181903333333,0,0.0112553463333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023807248,0,0,0,0,0.00230473313333333,0.0030042878,0,0,0,0,0,0,0,0,0,0.001487568,0,0.0175853149333333,0,0.00540352746666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-Pentanol",0,0,0,0,0,0.047512951,0.15631723,0,0,0.372925951,0.577915035333333,0,0.8952476301,0.962828911333333,3.330382541,0.931168367,0.723745662666667,0,0.270687599133333,0,0,0.0484672105333333,0.0749153156666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00728952136666667,0.0304000284333333,0,0,0.491801021366667,0.547285779666667,0,0.4869686541,0.691062050133333,0.295448458766667,0.271826035033333,0.364481869666667,0,0.133487639133333,0,0,0.348830459333333,0.0258211621333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124713085633333,0.0371041069,0.0070298,0.0158151589333333,0,0,0,0.00473513026666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861479173333333,0,0,0,0.005710595,0
"Prenol",0,0,0,0,0,0.0045349674,0.017624965,0.0149109673,0.028827987,0.0382913143333333,0.044968047,0.0268231463333333,0.0377736769,0.0338220946666667,0.105118325333333,0.0174951686666667,0.0152948353333333,0.00895866266666667,0.0073128964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018462506,0,0.0086675215,0.023440175,0.0341961202,0.0244529916666667,0.0115218797,0.009631329,0.0173407258333333,0.0070151314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00892919493333333,0.00682967853333333,0,0.0304705495333333,0.0131945893333333,0.0147147363333333,0.00790935403333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017921839,0,0,0,0,0,0,0,0,0,0
"2-Hexanol",0,0,0,0,0,0.00452691993333333,0.010091635,0.00960405656666667,0.044210978,0.0652352726666667,0.0486886056666667,0.041373468,0,0.055072106,0,0.0292130533333333,0.0456470746666667,0.0204152073333333,0.0170755617333333,0,0.0624872514666667,0,0,0.00306570843333333,0,0.0467798618,0,0,0,0,0,0,0,0,0,0,0,0.00575685346666667,0.0107897382,0.03894310385,0.0801454337666667,0.0543418576666667,0.0375314364666667,0.0424194214333333,0.0961549198,0.0403646668333333,0.0537625314666667,0.072272365,0.0488552289333333,0.0841655717,0,0.00666227646666667,0.121263434833333,0,0,0,0.00316057243333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107948403333333,0.0116833152,0.0162193880666667,0.0306567685333333,0.0507597414,0.014590165,0.0231568875333333,0.0188424278666667,0,0,0.0130898294333333,0,0,0,0,0,0,0,0,0,0.0302135856666667,0.0109923654333333,0.00979418063333333,0.0126797538666667,0.00569733226666667,0.0235664513666667,0,0.0052751725,0.00438604533333333,0,0.028067903,0.0266477313666667,0.0413113710666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0175729871666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyridine, 2-methyl-",0,0,0,0,0,0.00511231443333333,0.031801035,0.0172888205666667,0.1330094985,0.165365630666667,0.0888780563333333,0.300620107,0.494248890966667,0.434021530666667,0.865846771666667,0.327774126333333,0.272711879,0.161722455,0.0848354231666667,0,0,0,0,0,0,0.225947250566667,0.0123463562333333,0,0,0,0,0,0,0,0,0,0.00270201566666667,0.00306550863333333,0.0018816782,0.0334363765,0,0.0313508203333333,0.0186400089333333,0.0136356279666667,0.038292593,0.0140505274333333,0.0258077022333333,0.0392870333333333,0.017149086,0.0222551979333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01689586,0.01482321,0.0149047797666667,0.0301940566666667,0.0518723868666667,0.2445807062,0.0431549193333333,0.0331179723,0.0330081167666667,0.0214065894666667,0,0.0137315827333333,0,0,0,0,0,0,0,0,0,0.0367853788666667,0.0156927767333333,0.0312762089333333,0.0226551542333333,0.0129985519333333,0.0246271937,0.00373778063333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Propanoic acid, 2-methyl-",0,0,0,0,0,0.0862417078666667,0.1020633,0.107080743533333,1.8592181425,1.56241642,1.06265575933333,2.15026723366667,2.04846000973333,1.293424271,2.53515250133333,4.671115768,2.575824296,0,0.6332343436,0.407288207766667,0,0,0.016272498,0,0,3.38052772716667,0.0066474732,0,0,0,0,0,0,0,0,0,0,0.00649630503333333,0.0294846862,0.57417869745,0.431562335133333,0.283940308666667,0.221103877666667,2.00178958536667,3.7561580644,0.3956268818,1.28940452856667,1.85197260766667,0,0.509385790033333,0.480838049166667,0,0,0,0,0,0.0635822677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350203393333333,0.831902616333333,0.567973317366667,0.644845966966667,0.7345068606,3.24101219326667,0,3.11984248763333,1.37244060583333,1.04019226726667,0,0,0,0,0,0,0,0,0,0,0,0.836349083933333,0,2.0702368412,0,0.206644716733333,0.249303010466667,0.0603647176666667,0.0904981576,0,0.122042605933333,0.382128674666667,0,0.120889544266667,0,0.0062021496,0,0,0,0,0,0,0,0,0,0,0.549961235466667,0,0.0252977802333333,0.00958168746666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Methyl dimethylcarbamate",0,0,0,0,0,0.00209159136666667,0.1716662,0.102059306233333,0.1843807745,0.110461814333333,0,0,0.0783892461666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00920507516666667,0.0945401121333333,0.2276731197,0.13229637465,0.0660048247,0.044584351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221230593333333,0.0261726593333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157070016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808420917666667,0.0698813523,0.0642424414666667,0.0499824791333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pyrazine, methyl-",0,0,0,0,0,0.0444110405333333,0.07262613,0.0228440686666667,0.054753552,0.0888300463333333,0.071868494,0.0768376986666667,0.2658744978,0.289739533,0.545217626666667,0.123724053333333,0.085697369,0.0477560623333333,0.0181239702,0.010222872,0.0375949813333333,0.0049875714,0,0.0013007617,0,0.0531642191333333,0,0,0,0,0,0,0,0,0,0,0.00127035683333333,0.0167088352666667,0.0144728804,0.0365675595,0.0557857689,0.0291336963333333,0.0159764099666667,0.0244470494666667,0.0533292617666667,0.0254332367666667,0.0397825772333333,0.0636770776666667,0.0348904458333333,0.0317240014666667,0.0079419403,0,0.0242633244666667,0.00215599876666667,0,0,0.0115854077666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018974993,0.0463762363333333,0.0350378327333333,0.0371210938333333,0.0644746591666667,0.1642685954,0.0384143993333333,0.0408496302333333,0.0271508796,0.0125507592666667,0,0,0,0,0,0,0,0,0,0,0,0.0799596658666667,0.0248317453,0.0400222176,0.0298704292333333,0.00849445816666667,0.0294708715333333,0.0032480481,0.0134763588,0.0126770734666667,0.0106421314,0.0210837903333333,0,0.0115696839666667,0.00554304256666667,0,0,0,0,0,0,0,0,0,0.0021649666,0.0116069535,0.0152233747,0.00382121786666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2-Hydroxy-3-pentanone",0,0,0,0,0,0.0253926146333333,0.051676675,0,0.110376551,0.224508591666667,0,0,0,0.168085372666667,0.737912979666667,0.151554512666667,0.127267504666667,0.071507275,0.0233592748333333,0,0,0,0,0,0,0.0270577967666667,0,0,0,0,0,0,0,0,0,0,0,0.0129310594333333,0.0873065046,0.09426158585,0.203214528066667,0.0663007186666667,0.101728243233333,0.110566714633333,0.1917099446,0.0501494827333333,0.0407113849333333,0,0.0280500146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014712293,0,0.0210439180333333,0.0194683939,0.0404914391,0.0943783224,0.039646011,0.0347771823333333,0.0157481682,0,0,0,0,0,0,0,0,0,0,0,0,0.0938160858,0.0387624491,0.0380066192,0.00884917923333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid, 2-methyl-, ethyl ester",0,0,0,0,0,0.0379572769333333,0.09456405,0.0878239008333333,0.2401373305,0.231082915333333,0.236405413333333,0.250766216666667,0.5275188636,0.530112319333333,1.27651428266667,0.342854599333333,0.136774999333333,0.0906376886666667,0.0755086776,0.0175476877,0,0,0,0,0,0.0147543799666667,0,0,0,0,0,0,0,0,0,0,0.00565369476666667,0.035608433,0.0586610791,0.1049398679,0.1619803587,0.129827780666667,0,0.0395306231,0.113346863933333,0.0321084364333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118232254666667,0.0356353257666667,0.0548478562666667,0.035449798,0.0602024873,0.0327654353666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0507025999666667,0.0287523033666667,0.0218076766666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanethioic acid, S-methyl ester",0,0,0,0,0,0.00591860053333333,0.016545755,0.0253065131666667,0.052161967,0.057270374,0.0772974746666667,0.044288486,0.059098224,0.0479276926666667,0.113541264333333,0,0,0,0.03530335,0.0182935507666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752419936666667,0,0.0119309109,0.0261184904666667,0.049026763,0.08404384545,0.1041012939,0.0851858803333333,0.0190691158666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144104683333333,0.0312156462666667,0.0432070293,0,0,0,0,0,0,0,0,0,0,0,0,0.0303989238333333,0.0174322465666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ethylenimine",0,0,0,0,0,0.119286284166667,0,0,0,0,0,0,0,1.55298439666667,4.869027476,0.372440227,1.09624305233333,0,0,0.0195137012666667,0,0.132713299733333,0,0.0703750043,0,3.57086549836667,0,0,0,0,0,0,0,0,0,0,0.7860803076,0,4.6980379243,0,0,0,0,0,0.558572165933333,0.917855320333333,0.0915447038666667,0.0600417383333333,0,0.188998318033333,0,0,0.510575273466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534639511,0.631061322,0.717402109666667,0,0,0.364360803866667,0.652555093,0,0.0504997524,0.0318140215666667,0,0,0,0,0,0,0,0,0.03240133,0.314893847666667,0.0335499677333333,0,0,0,0,0,0,0,0,0,0.0164897299666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69041764603333,5.40806961223333,3.8949486467,0,0.110889040766667,0,0.0706361355333333,0,0,0,0,0,0,0,0,0.0122185115333333,0,0.00311710966666667,0,0,0
"Butanoic acid, 3-methyl-, ethyl ester",0,0,0,0,0,0.0317859911666667,0.06371911,0.0581031984333333,0.1359138265,0.129226385666667,0.173128277,0.175365008,0.354735608833333,0.296063232666667,0.756053522,0.194459992,0.0803811146666667,0.0422750153333333,0.0377555197,0.0108831624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0049644519,0.0104080714,0.02095142075,0.0295518294333333,0.0196004126666667,0.00714012603333333,0.00596814523333333,0.0209719518,0.00603623423333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006716728,0.00940078356666667,0.0300403686333333,0.0688691492666667,0.034269627,0.0424168814666667,0.0226204242666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0152813012,0.007874497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Butanoic acid",0,0,0,0,0,0.0931485723333333,0.264426285,0.244569978,4.8747275635,0,4.30981154466667,11.218772074,13.1531252700667,0,0,0,0,0,0,0,0,0,0.068453006,0,0.0134528408333333,0,0.0089755224,0,0,0,0,0,0,0,0,0,0,0.0181096185,0.045000728,0.63734220135,0,0.501795631666667,0.7679400519,4.56402550506667,0,0,0,0,0,0,0,0,0,0.0201161369,0,0,0,0.0107065067666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208239828333333,0.0210705098,0,0,0.00374246963333333,0,0.007136579,0,0,0,0,0,1.03650372336667,2.63968672043333,2.7050424345,0,0,0,0.968016751333333,0.0486878849,0,0,0,0.0171375837666667,0,0,0,0,0,0,1.2662966062,0,2.6410940603,0,0.218198272233333,0,0.0283232013,0,0,0.0676904078333333,0,0.0290880944333333,0.0889940365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00946215246666667,0,0,0,0,0,0.0101910733,0,0,0,0,0,0,0,0,0.0108452471666667,0
"1-Pentanol, 4-methyl-",0,0,0,0,0,0.00418362116666667,0.020145635,0.0117575431333333,0.027173308,0.0318331126666667,0.029246712,0.030884221,0,0.0348948803333333,0.117178557333333,0.0304534623333333,0,0.0135689086666667,0.0124748539666667,0,0.0361960483666667,0.0036596478,0,0.00310422646666667,0,0.0286017176666667,0,0,0,0,0,0,0,0,0,0,0,0,0.0148529261,0.01714356935,0.0385246125666667,0.0424373266666667,0.0249839771666667,0.0285237973333333,0.0632650833333333,0.0287178281,0.0328754951,0.0466245053333333,0.0282130829,0.0334115503333333,0,0.00429607446666667,0.0406304757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005062504,0.0076244637,0.0203030140333333,0.0331432167666667,0.0166706033333333,0.0261188615666667,0.0260120158333333,0.00971470496666667,0,0.00256946846666667,0,0,0,0,0,0,0,0,0.00398736973333333,0.0625147214666667,0.0213148753,0.0214761946,0.0179414658333333,0.00601327166666667,0.0174499629666667,0.00333561076666667,0.0068161516,0,0.00607395533333333,0.012221143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
